index,URL,domain,raw_text,raw_text_before,furniture_extr,property_extr,name_extr
446,https://panana.co.uk/products/3-seater-sofa-bed,panana.co.uk,3 seater sofa bed,,sofa bed,['3 seater'],
447,https://mahliainteriors.com.au/collections/mothers-day-15-off-sale/products/bone-inlay-floral-box-black,mahliainteriors.com.au,bone inlay floral box black,collections/mothers day 15 off sale/,box,"['bone inlay', 'floral', 'black']",
448,https://reclaimedcharm.co/products/2-day-designs-dartboard-cabinet,reclaimedcharm.co,2 day designs dartboard cabinet,,dartboard cabinet,['2 day designs'],
449,https://luxstreet.com.au/collections/outdoor/products/whitehaven-dining-chair-white-frame-white-wicker-seat,luxstreet.com.au,whitehaven dining chair white frame white wicker seat,collections/outdoor/,dining chair,"['white frame', 'white wicker seat']",whitehaven
450,https://choufani.com/products/primavera-bed,choufani.com,primavera bed,,bed,[],primavera
451,https://copperbarnhome.com/products/gift-card,copperbarnhome.com,gift card,,,[],
452,https://wazofurniture.com/collections/sofa/products/grant-blue-fabric-sofa,wazofurniture.com,grant blue fabric sofa,collections/sofa/,sofa,['blue fabric'],grant
453,https://www.ofo.com.au/products/hanging-pod-chair,www.ofo.com.au,hanging pod chair,,pod chair,['hanging'],
454,https://www.unitedoutdoorfurniture.com.au/products/scarlett-indoor-timber-buffet-sideboard%20via%20@https://twitter.com/UnitedHouse1,www.unitedoutdoorfurniture.com.au,scarlett indoor timber buffet sideboard 20via 20,,buffet sideboard,"['indoor', 'timber']",scarlett
455,https://www.furniturecontracts.com.au/products/,www.furniturecontracts.com.au,,,,[],
456,https://www.innerspace.net.au/products/STOOLS-5414,www.innerspace.net.au,STOOLS 5414,,stools,['5414'],
457,https://www.generalstorefurniture.com.au/products/design-customise-your-own-timber-dining-table,www.generalstorefurniture.com.au,design customise your own timber dining table,,dining table,"['timber', 'customise']",design
458,https://www.simpli-home.com/products/braxton-desk,www.simpli-home.com,braxton desk,,desk,[],braxton
459,https://americanwholesalefurniturewi.com/products/,americanwholesalefurniturewi.com,,,,[],
460,https://www.mykahome.com.au/products/zee-back-cushion,www.mykahome.com.au,zee back cushion,,cushion,['back'],zee
461,https://mrnanyang.com/products/cushioned-soft-leather-chair,mrnanyang.com,cushioned soft leather chair,,chair,"['cushioned', 'soft leather']",
462,https://www.naturalgeo.com/products/natural-geo-jasmine-modern-wavy-abstract-gray-black-area-rug,www.naturalgeo.com,natural geo jasmine modern wavy abstract gray black area rug,,area rug,"['natural', 'geo jasmine', 'modern', 'wavy', 'abstract', 'gray', 'black']",
463,https://home-evolution.com/products/one-storys-not-enough/,home-evolution.com,one storys not enough/,,,[],
464,https://hamptonsstyle.com.au/products/hamptons-style-gift-card,hamptonsstyle.com.au,hamptons style gift card,,,[],
465,https://www.henkalab.com/products/kaona-table,www.henkalab.com,kaona table,,table,[],kaona
466,https://www.bilberry-furniture.co.uk/products/test,www.bilberry-furniture.co.uk,test,,,[],
467,https://bostonwoods.co.za/products/kr3-pedestal,bostonwoods.co.za,kr3 pedestal,,pedestal,[],kr3
468,https://www.blockandchisel.co.za/products/special-features/promotion-53,www.blockandchisel.co.za,special features/promotion 53,,,[],
469,https://humelabamerica.com/products/clea,humelabamerica.com,clea,,,[],
470,https://sghomefurnishing.com/collections/study-room/products/alvise-working-desk,sghomefurnishing.com,alvise working desk,collections/study room/,working desk,[],alvise
471,https://bydesigntexas.com/products/bdimargo%E2%84%A2-5229-media-cabinet-6-colors?_pos=1&_sid=81298bf3f&_ss=r,bydesigntexas.com,bdimargo E2 84 A2 5229 media cabinet 6 colors,,media cabinet,['6 colors'],bdimargo E2 84 A2 5229
472,https://furnitureshop.net/products/curvy-chair,furnitureshop.net,curvy chair,,chair,['curvy'],
473,https://www.mooradians.com/products/?filter_brand=fairfield-chair-company,www.mooradians.com,,,,[],
474,https://rawmaterials.eu/products/acaciawood-curved-wall-shelf-80-cm,rawmaterials.eu,acaciawood curved wall shelf 80 cm,,wall shelf,"['acaciawood', 'curved', '80 cm']",
475,https://grandads-shed.com/products/daintree-mugs,grandads-shed.com,daintree mugs,,mugs,[],daintree
476,https://popularstores.co.za/products/te-6011,popularstores.co.za,te 6011,,,[],
477,https://lavida-furniture.com/products/lua,lavida-furniture.com,lua,,,[],
478,https://mydesignrepublic.com/collections/all/products/antika-rug,mydesignrepublic.com,antika rug,collections/all/,rug,[],antika
479,https://www.alwaysabargain.co.uk/products/talladale-3-over-4-chest-of-drawers,www.alwaysabargain.co.uk,talladale 3 over 4 chest of drawers,,chest of drawers,['3 over 4'],talladale
480,https://mintffe.com.au/products/,mintffe.com.au,,,,[],
481,https://mikisew.ca/products/futon-mattress,mikisew.ca,futon mattress,,mattress,['futon'],
482,https://modernityvintage.com/products/wilhelm-renz-metamorphic-coffee-table,modernityvintage.com,wilhelm renz metamorphic coffee table,,coffee table,['metamorphic'],wilhelm renz
483,https://mybellas.com/products/paolo-bench,mybellas.com,paolo bench,,bench,[],paolo
484,https://www.smallspaceplus.com/products/scube,www.smallspaceplus.com,scube,,,[],
485,https://limitedabode.co.uk/products/pink-art,limitedabode.co.uk,pink art,,,[],
486,https://shabbystore.co.uk/products/the-ritz-bed%20via%20@https://twitter.com/ShabbyStore,shabbystore.co.uk,the ritz bed 20via 20,,bed,['20via 20'],the ritz
487,https://welcometohome.com.au/products/peyton,welcometohome.com.au,peyton,,,[],
488,https://www.totemroad.com/products/gift-card,www.totemroad.com,gift card,,,[],
489,https://allstatefurniturenj.com/products/bayonne-bedroom-collection,allstatefurniturenj.com,bayonne bedroom collection,,bedroom collection,[],bayonne
490,https://whataroom.com/collections/new-arrival-rugs/products/arsene-r3475-aqu000,whataroom.com,arsene r3475 aqu000,collections/new arrival rugs/,,[],
491,http://www.odinlifestyle.com/products/collections/tyr/,www.odinlifestyle.com,collections/tyr/,,,[],
492,https://perfectforthehome.co.uk/collections/occasional/products/maison-velvet-chair,perfectforthehome.co.uk,maison velvet chair,collections/occasional/,chair,['velvet'],maison
493,https://penelopesgarden.us/products/cbd-starter-kit-save-5,penelopesgarden.us,cbd starter kit save 5,,,[],
494,https://www.wrights-furniture.com/products/La-Z-Boy/lazboy/440521.html,www.wrights-furniture.com,La Z Boy/lazboy/440521.html,,,[],La Z Boy
495,https://jeffjonesfurniture.net/products/Ashley-Furniture/ashley/b69746.html,jeffjonesfurniture.net,Ashley Furniture/ashley/b69746.html,,,[],Ashley Furniture
496,https://www.klinnerfurniture.com/products/simmons/beautysleepdauphinislandtighttopplushking.html,www.klinnerfurniture.com,simmons/beautysleepdauphinislandtighttopplushking.html,,mattress,"['beautysleep', 'dauphin island', 'tight top', 'plush', 'king']",simmons
497,https://www.lastersfurniture.com/products/surya/a10858.html,www.lastersfurniture.com,surya/a10858.html,,,[],
498,https://www.grainwoodfurniture.com/products/shaker-twin-panel-platform-bed,www.grainwoodfurniture.com,shaker twin panel platform bed,,platform bed,"['shaker', 'twin panel']",
499,https://davishomefurniture.com/products/office/desk/,davishomefurniture.com,office/desk/,,desk,['office'],
500,https://idsfurniture.com/categories/563349/simon/products/sim-s-ch/simon-side-chair,idsfurniture.com,sim s ch/simon side chair,categories/563349/simon/,side chair,[],sim s ch/simon
501,https://www.byronbayhangingchairs.com.au/products/weekender,www.byronbayhangingchairs.com.au,weekender,,,[],
502,https://www.homebarsusa.com/products/howard-miller-niagara-bar-693-001,www.homebarsusa.com,howard miller niagara bar 693 001,,bar,[],howard miller niagara
503,https://www.wellhunghammocks.com/products/mexican-hammock,www.wellhunghammocks.com,mexican hammock,,hammock,['mexican'],
504,https://nofred.com/products/wall-bug,nofred.com,wall bug,,,[],
505,https://brisbanefurniture.com.au/products/linear-desk,brisbanefurniture.com.au,linear desk,,desk,['linear'],
506,https://midcenturymasters.com/products/sculptural-ebonized-credenza-with-silver-leafed-front,midcenturymasters.com,sculptural ebonized credenza with silver leafed front,,credenza,"['sculptural', 'ebonized', 'silver leafed front']",
507,https://primrosehomeware.co.uk/products/pulley-clothes-airer-5-lath,primrosehomeware.co.uk,pulley clothes airer 5 lath,,clothes airer,"['pulley', '5 lath']",
508,https://www.ledecostyle.com/collections/featured-products/products/1970s-sputnik-suspension-lamp-made-in-murano-in-star-form,www.ledecostyle.com,1970s sputnik suspension lamp made in murano in star form,collections/featured,suspension lamp,"['1970s', 'made in murano', 'star form']",sputnik
509,https://www.classic2modern.com/products/100-sofa,www.classic2modern.com,100 sofa,,sofa,[],100
510,https://www.mrandmrswhite.net/products/gift-card-2,www.mrandmrswhite.net,gift card 2,,,[],
511,https://www.theimporter.co.nz/products/bookshelf-rosewood,www.theimporter.co.nz,bookshelf rosewood,,bookshelf,['rosewood'],
512,https://galaxiemodern.com/products/jens-risom-sofa,galaxiemodern.com,jens risom sofa,,sofa,[],jens risom
513,https://www.theteakplace.com.au/products/garden-bench-cushions,www.theteakplace.com.au,garden bench cushions,,bench,['cushions'],garden
514,https://opulencehome.com/products/lucas-leather-chair,opulencehome.com,lucas leather chair,,chair,['leather'],lucas
515,https://www.mymoderndecor.com/sales@mymoderndecor.com/products/slim-bookcase-800923,www.mymoderndecor.com,slim bookcase 800923,mymoderndecor.com/,bookcase,['slim'],800923
516,https://circa60.com/products/mid-century-modern-walnut-hanging-floating-cabinet&text=Mid%20Century%20Modern%20Walnut%20HANGING%20%20/%20FLOATING%20CABINET,circa60.com,mid century modern walnut hanging floating cabinet text Mid 20Century 20Modern 20Walnut 20HANGING 20 20/ 20FLOATING 20CABINET,,floating cabinet,"['mid century modern', 'walnut', 'hanging']",mid century modern walnut
517,https://www.stil.ie/products/butterfly-stool,www.stil.ie,butterfly stool,,stool,[],butterfly
518,https://www.elanfurniturecorp.com/products/elan-furniture-port-indoor-60-bench%20via%20@//twitter.com/elanfurniture,www.elanfurniturecorp.com,elan furniture port indoor 60 bench 20via 20,,bench,"['indoor', '60']",elan furniture port
519,https://thecountryfurniture.com/products/sequoia,thecountryfurniture.com,sequoia,,,[],sequoia
520,https://lamporia.com/products/tbl4229a,lamporia.com,tbl4229a,,,[],tbl4229a
521,https://reecefurniture.com/products/jonkoping-sofa,reecefurniture.com,jonkoping sofa,,sofa,[],jonkoping
522,https://ulfertskids.com/products/rectangle-6,ulfertskids.com,rectangle 6,,,[],
523,https://www.turquoise.co.uk/collections/walnut/products/walnut-glass-dining-table-h1096,www.turquoise.co.uk,walnut glass dining table h1096,collections/walnut/,dining table,"['walnut', 'glass']",h1096
524,https://www.thecurious.mx/collections/products/products/arcos-chair,www.thecurious.mx,products/arcos chair,collections/,chair,[],arcos
525,https://www.prestige-affairs.com/products/wishbone-y-chair,www.prestige-affairs.com,wishbone y chair,,y chair,[],wishbone
526,https://www.patiocottage.com/collections/patio-chairs/products/back-pack-chair,www.patiocottage.com,back pack chair,collections/patio chairs/,chair,['back pack'],
527,https://vanspecial.com/products/self-planner,vanspecial.com,self planner,,,[],
528,https://www.smithmade.com.au/products/spargo-armchair,www.smithmade.com.au,spargo armchair,,armchair,[],spargo
529,https://www.wbjamieson.com/products/string-system,www.wbjamieson.com,string system,,system,['string'],
530,https://theoutdoorpatiostore.com/products/gazebo-8x8,theoutdoorpatiostore.com,gazebo 8x8,,gazebo,['8x8'],
531,https://www.eventsuber.com/products/resin-folding-chairs-vinyl-pad&text=1000%20lb.%20Capacity%20Resin%20Folding%20Chair%20w/%20Vinyl%20Padded%20Seat,www.eventsuber.com,resin folding chairs vinyl pad text 1000 20lb. 20Capacity 20Resin 20Folding 20Chair 20w/ 20Vinyl 20Padded 20Seat,,folding chair,"['resin', 'vinyl pad', 'text 1000', '20lb', '20Capacity', '20Resin', '20Folding', '20Chair', '20w/', '20Vinyl', '20Padded', '20Seat']",
532,https://www.canvasinteriors.com/collections/rugs/products/lia,www.canvasinteriors.com,lia,collections/rugs/,,[],
533,https://www.autonomousfurniture.com/collections/frontpage/products/pod11-1,www.autonomousfurniture.com,pod11 1,collections/frontpage/,,[],
534,https://parliamentinteriors.com/products/accessories-and-decor,parliamentinteriors.com,accessories and decor,,,[],
535,https://www.sunshinefurniture.com.au/products/albert-sofa,www.sunshinefurniture.com.au,albert sofa,,sofa,[],albert
536,https://www.bbfurniturestore.co.uk/products/sareer-3000-pocket-sprung-mattress,www.bbfurniturestore.co.uk,sareer 3000 pocket sprung mattress,,mattress,['3000 pocket sprung'],sareer
537,https://baskdesign.com/collections/new-products/products/social-1,baskdesign.com,social 1,collections/new,,[],
538,https://elinahome.com/products/18-x-18-inch-satin-napkins-rhinestone-napkin-rings-party-supplies-christmas-decorations-wedding-birthday-baby-shower,elinahome.com,18 x 18 inch satin napkins rhinestone napkin rings party supplies christmas decorations wedding birthday baby shower,,,"['18 x 18 inch', 'satin', 'rhinestone napkin rings', 'party supplies', 'christmas decorations', 'wedding', 'birthday', 'baby shower']",
539,https://finditstyleithome.com.au/products/dahlia-mirror-gold-1,finditstyleithome.com.au,dahlia mirror gold 1,,mirror,['gold'],dahlia 1
540,https://medleyhome.com/products/ridge-accent-chair,medleyhome.com,ridge accent chair,,accent chair,[],ridge
541,https://www.modernisedliving.com.au/products/3-sets-tank-pots-grey,www.modernisedliving.com.au,3 sets tank pots grey,,tank pots,"['3 sets', 'grey']",
542,https://shop.humblecrew.com/products/lucky-theory-metal-chair,shop.humblecrew.com,lucky theory metal chair,,metal chair,[],lucky theory
543,https://www.simplyfurnishing.co.uk/products/4kids-1-door-desk-mobile-with-lemon-handles,www.simplyfurnishing.co.uk,4kids 1 door desk mobile with lemon handles,,desk,"['1 door', 'mobile', 'lemon handles']",4kids
544,https://uniqwafurniture.com.au/collections/decorative-decor/products/bwindi-wall-art,uniqwafurniture.com.au,bwindi wall art,collections/decorative decor/,wall art,[],bwindi
545,https://woodshopfogoisland.ca/products/bertha-chair,woodshopfogoisland.ca,bertha chair,,chair,[],bertha
546,https://profilesny.com/collections/art/products/bleach-scarf,profilesny.com,bleach scarf,collections/art/,,[],
547,https://www.hanaleyinteriors.co.uk/products/page/3/,www.hanaleyinteriors.co.uk,page/3/,,,[],
548,https://www.thefurniturefactory.org.uk/products/warwick-dining-set,www.thefurniturefactory.org.uk,warwick dining set,,dining set,[],warwick
549,http://mollanbros.co.uk/products/page/4/,mollanbros.co.uk,page/4/,,,[],
550,https://atouchoffurniture.co.uk/products/alton-3-seat-sofa,atouchoffurniture.co.uk,alton 3 seat sofa,,sofa,['3 seat'],alton
551,https://tiger-oak.com/products/skovby-portable-bar,tiger-oak.com,skovby portable bar,,portable bar,[],skovby
552,https://www.georgestreet.co.uk/products/e1-flush-3-light-ceiling-light/,www.georgestreet.co.uk,e1 flush 3 light ceiling light/,,ceiling light,"['flush', '3 light']",e1
553,https://www.needlerock.co.uk/products/chairs,www.needlerock.co.uk,chairs,,chair,[],
554,https://jordansinteriors.ca/products/park-slope-desk,jordansinteriors.ca,park slope desk,,desk,[],park slope
555,http://camerich-bd.com/products/,camerich-bd.com,,,,[],
556,https://coastalhomecollective.com.au/products/wooden-tray,coastalhomecollective.com.au,wooden tray,,tray,['wooden'],
557,https://bestfurniture.co.nz/products/linea-sideboard,bestfurniture.co.nz,linea sideboard,,sideboard,[],linea
558,https://www.imfurniturestore.com/products/sofa,www.imfurniturestore.com,sofa,,sofa,[],
559,https://pastoesales.com/products/vision-sideboard-5,pastoesales.com,vision sideboard 5,,sideboard,['5'],vision
560,https://lexiconhome.com/products/h181000a70wh&via=&text=Chai%20Accent%20Chest%20w/%20Mirror%20Door,lexiconhome.com,h181000a70wh via text Chai 20Accent 20Chest 20w/ 20Mirror 20Door,,accent chest,['mirror door'],h181000a70wh via text Chai
561,https://www.soleilcollective.com/collections/beds/products/driade-edward-i-double-panel-bed,www.soleilcollective.com,driade edward i double panel bed,collections/beds/,double panel bed,[],driade edward i
562,https://www.valaray.com/collections/all/products/scandormi-sofa,www.valaray.com,scandormi sofa,collections/all/,sofa,[],scandormi
563,https://empirefurniture.co.nz/products/recliner-lounge-suite,empirefurniture.co.nz,recliner lounge suite,,lounge suite,['recliner'],
564,https://adona.in/products/adona-adonica-fusion-king-bed-plywood,adona.in,adona adonica fusion king bed plywood,,bed,"['king', 'plywood']",adona adonica fusion
565,https://timleveson.shop/products/nico-sofa-1750-urban,timleveson.shop,nico sofa 1750 urban,,sofa,['1750 urban'],nico
566,https://shop.gubi.com/products/epic-dining-table,shop.gubi.com,epic dining table,,dining table,[],epic
567,https://nativelifestyle.co.uk/products/cons-cesar01,nativelifestyle.co.uk,cons cesar01,,,[],cons cesar01
568,https://gibsonpatioshop.com/products/index.html,gibsonpatioshop.com,index.html,,,[],
569,https://hoomefurniture.com/products/page/2/,hoomefurniture.com,page/2/,,,[],
570,https://www.thenineschools.co.uk/collections/trunk/products/oriental-decorated-blue-trunk,www.thenineschools.co.uk,oriental decorated blue trunk,collections/trunk/,trunk,"['oriental decorated', 'blue']",
571,https://us.alexandrallewellyn.com/products/leaf,us.alexandrallewellyn.com,leaf,,,[],
572,https://yourpatiostore.com/products/zara-loveseat,yourpatiostore.com,zara loveseat,,loveseat,[],zara
573,https://bohincstudio.com/collections/vases/products/jupiter-vase,bohincstudio.com,jupiter vase,collections/vases/,vase,[],jupiter
574,https://austinleathergallerytx.com/products/,austinleathergallerytx.com,,,,[],
575,https://www.idealfurnishings.co.uk/products/amsterdam-double-bedstead,www.idealfurnishings.co.uk,amsterdam double bedstead,,bedstead,['double'],amsterdam
576,https://www.villalane.com.au/products/gift-card,www.villalane.com.au,gift card,,,[],
577,https://ingoodcompany.com.au/collections/new-arrivals/products/kuru-bowl-ceramic-37cm-grey,ingoodcompany.com.au,kuru bowl ceramic 37cm grey,collections/new arrivals/,bowl,"['ceramic', '37cm', 'grey']",kuru
578,https://rutherford-romaguera2611.myshopify.com/products/teddy-rug%20via%20@//twitter.com/undergrndmedia,rutherford-romaguera2611.myshopify.com,teddy rug 20via 20,,rug,['20via 20'],teddy
579,http://olgunstore.com/en/products/sleeping-products/toppers/,olgunstore.com,sleeping products/toppers/,en/,,[],
580,https://www.saladinostyle.com/products/nature,www.saladinostyle.com,nature,,,[],
581,https://finelinefurnitureandaccessories.com/products/colosso-woven-neoprene-hand-knotted-basket,finelinefurnitureandaccessories.com,colosso woven neoprene hand knotted basket,,basket,"['woven', 'neoprene', 'hand knotted']",colosso
582,https://bungalowfurniture.com/products/bath-mat,bungalowfurniture.com,bath mat,,,[],
583,https://ajnaliving.com/products/provence-sofa,ajnaliving.com,provence sofa,,sofa,[],provence
584,https://camerichseattle.com/products/rugs/,camerichseattle.com,rugs/,,rugs,[],
585,https://www.countrytime.ca/products/,www.countrytime.ca,,,,[],
586,https://domedeco.us/categories/639951/carpets/products/zu140200{slash}an/woolen-carpet-_singlequotes_zubair_singlequotes_,domedeco.us,zu140200 slash an/woolen carpet,categories/639951/carpets/,carpet,['woolen'],zu140200 slash an
587,https://donar.si/products/collodi,donar.si,collodi,,,[],
588,https://foldsmart.co.uk/collections/frontpage/products/deep-double-bookcase,foldsmart.co.uk,deep double bookcase,collections/frontpage/,bookcase,"['deep', 'double']",
589,https://foreverfurniture.ca/products/living/palliser-furniture/india-leather-sofa,foreverfurniture.ca,living/palliser furniture/india leather sofa,,sofa,['leather'],palliser furniture india
590,https://www.gblfurniture.com/products/provence-1door-cabinet,www.gblfurniture.com,provence 1door cabinet,,cabinet,['1 door'],provence
591,https://sigmanmills.com/products/gift-card,sigmanmills.com,gift card,,,[],
592,https://www.thechesterfieldshop.com/products/sofas/,www.thechesterfieldshop.com,sofas/,,sofa,[],
593,https://westbridgefurniturestoke.co.uk/products/view/890,westbridgefurniturestoke.co.uk,view/890,,,[],
594,https://zulufurniture.com/products/posh,zulufurniture.com,posh,,,[],
595,https://www.hopperstudio.com/products/sofia-nightstand,www.hopperstudio.com,sofia nightstand,,nightstand,[],sofia
596,https://furnituremaddness.com/products/l-shape-leather-lounge,furnituremaddness.com,l shape leather lounge,,lounge,['leather'],l shape
597,https://suncoastsitra.shoptiqstore.com.sg/products/footstool&media=https://cdn.store-assets.com/s/257913/i/8659911_480x.jpeg&description=Footstool,suncoastsitra.shoptiqstore.com.sg,footstool media,,footstool,['media'],
598,https://www.therejectshop.sg/products/page/3,www.therejectshop.sg,page/3,,,[],
599,https://www.angliarecliners.co.uk/products/swan/,www.angliarecliners.co.uk,swan/,,,[],
600,https://www.centralliving.co.uk/products/vik-desk-chair,www.centralliving.co.uk,vik desk chair,,desk chair,[],vik
601,http://www.furnimax.co.uk/products/more-sleep-cadiz-double-complete-set/,www.furnimax.co.uk,more sleep cadiz double complete set/,,double complete set,[],more sleep cadiz
602,http://www.makebuildmend.co.uk/products/,www.makebuildmend.co.uk,,,,[],
603,https://headandhaft.co.uk/products/tir,headandhaft.co.uk,tir,,,[],
604,https://hilaryandflo.co.uk/products/nice-print,hilaryandflo.co.uk,nice print,,,[],
605,https://pepegarden.co.uk/products/erica-park-bench,pepegarden.co.uk,erica park bench,,park bench,[],erica
606,https://pinchdesign.co.uk/products/emil,pinchdesign.co.uk,emil,,,[],
607,https://www.sartra.co.uk/products/beaufort-large-oak-tv-unit,www.sartra.co.uk,beaufort large oak tv unit,,tv unit,"['large', 'oak']",beaufort
608,https://shannonsales.co.uk/products/special-offers/special-offers-and-sale-items/,shannonsales.co.uk,special offers/special offers and sale items/,,,[],
609,https://settlehome.co.uk/products/double-pair-of-triple-pinch-pleat-curtains-in-zoffany,settlehome.co.uk,double pair of triple pinch pleat curtains in zoffany,,curtains,"['double pair', 'triple pinch pleat', 'zoffany']",
610,https://www.simplyhammocks.co.uk/collections/new-products/products/denim-hammock,www.simplyhammocks.co.uk,denim hammock,collections/new,hammock,['denim'],
611,https://www.solidoakfurniture.co.uk/products/beds.html,www.solidoakfurniture.co.uk,beds.html,,bed,[],
612,https://tiffanyjayne.co.uk/products/small-hooks,tiffanyjayne.co.uk,small hooks,,hooks,['small'],
613,https://www.whytesofcrossgar.co.uk/products/otto-accent-chair,www.whytesofcrossgar.co.uk,otto accent chair,,accent chair,[],otto
614,https://glenwoodfurnishings.co.uk/collections/dining-room/products/cambridge-dining-set,glenwoodfurnishings.co.uk,cambridge dining set,collections/dining room/,dining set,[],cambridge
615,https://furniturebylauren.co.uk/products/mayfair-bedroom/,furniturebylauren.co.uk,mayfair bedroom/,,bedroom,[],mayfair
616,https://thefurniture-house.co.uk/products/new-grey-recliner-sofa,thefurniture-house.co.uk,new grey recliner sofa,,recliner sofa,['grey'],new
617,https://lloydloom-uk.co.uk/products/ellwood,lloydloom-uk.co.uk,ellwood,,,[],ellwood
618,https://www.dillamores.co.uk/products/claremont-two-seater-sherborne/,www.dillamores.co.uk,claremont two seater sherborne/,,two seater,[],claremont sherborne
619,https://www.royalcraft.co.uk/products/ascot-shed-2,www.royalcraft.co.uk,ascot shed 2,,shed,['2'],ascot
620,https://www.fireandco.co.uk/products/fire,www.fireandco.co.uk,fire,,,[],
621,https://www.askewsfurniture.co.uk/products/disposal-of-old-mattress,www.askewsfurniture.co.uk,disposal of old mattress,,,[],
622,https://www.theattikstannes.co.uk/products/stunning-mid-century-vintage-teak-portwood-sideboard-credenza-1205,www.theattikstannes.co.uk,stunning mid century vintage teak portwood sideboard credenza 1205,,sideboard credenza,"['stunning', 'mid century', 'vintage', 'teak', 'portwood']",1205
623,http://andywilx.co.uk/collections/cushions/products/dreaming-cushion,andywilx.co.uk,dreaming cushion,collections/cushions/,cushion,[],dreaming
624,https://www.bridgnorthfurniture.co.uk/products/verona-chair,www.bridgnorthfurniture.co.uk,verona chair,,chair,[],verona
625,https://britishhomeinteriors.co.uk/products/mirrored-fireplace,britishhomeinteriors.co.uk,mirrored fireplace,,fireplace,['mirrored'],
626,http://davidmoura.co.uk/products/eight-light-antler-chandelier,davidmoura.co.uk,eight light antler chandelier,,chandelier,"['eight light', 'antler']",
627,https://www.theurbaneditions.com/products/marston-wide-desk-on-minimalist-square-legs,www.theurbaneditions.com,marston wide desk on minimalist square legs,,desk,"['wide', 'minimalist square legs']",marston
628,http://furniture4lettings.co.uk/../products/sofas/,furniture4lettings.co.uk,sofas/,../,sofa,[],
629,https://furnituredirectonline.co.uk/products/page/2/,furnituredirectonline.co.uk,page/2/,,,[],
630,https://furniturevilla.co.uk/products/living-room-furniture/desk,furniturevilla.co.uk,living room furniture/desk,,desk,['living room'],
631,https://www.grandadsshedbrigg.co.uk/products/living/east-indies-living/,www.grandadsshedbrigg.co.uk,living/east indies living/,,,['living'],east indies living
632,https://hanchicsfurniture.co.uk/products/stag-f-b-sideboard,hanchicsfurniture.co.uk,stag f b sideboard,,sideboard,['f b'],stag
633,http://imaginexfurniture.uk/collections/sarah/products/sarah-grey-birch-italian-coffee-table,imaginexfurniture.uk,sarah grey birch italian coffee table,collections/sarah/,coffee table,"['grey birch', 'italian']",sarah
634,https://limesinteriors.co.uk/collections/popular-items/products/abree-lamp,limesinteriors.co.uk,abree lamp,collections/popular items/,lamp,[],abree
635,http://m-edition.co.uk/products/ch103-sofa,m-edition.co.uk,ch103 sofa,,sofa,[],ch103
636,http://macquillanhome.co.uk/products/dressing-table-and-mirror-mqfn187.html,macquillanhome.co.uk,dressing table and mirror mqfn187.html,,"['dressing table', 'mirror']",[],mqfn187
637,https://www.nabisottomanfurniture.co.uk/products/chesterfield-diamante-bed-frame,www.nabisottomanfurniture.co.uk,chesterfield diamante bed frame,,bed frame,"['chesterfield', 'diamante']",
638,https://paulcaseboutique.co.uk/products/spyder-dining-chair,paulcaseboutique.co.uk,spyder dining chair,,dining chair,[],spyder
639,https://www.poppiesfurnituredirect.co.uk/apps/webstore/products/show/5373703,www.poppiesfurnituredirect.co.uk,show/5373703,apps/webstore/,,[],
640,https://www.reckageathome.co.uk/products/re014,www.reckageathome.co.uk,re014,,,[],
641,https://rotherwoodfurniture.com/products/silverton-135cm-bedstead,rotherwoodfurniture.com,silverton 135cm bedstead,,bedstead,['135cm'],silverton
642,https://www.search4furniture.com/products/ritz-bed,www.search4furniture.com,ritz bed,,bed,[],ritz
643,https://shop4sofas.co.uk/products/rye,shop4sofas.co.uk,rye,,,[],
644,https://www.simplyhomeinteriors.co.uk/products/wiemann-luxor,www.simplyhomeinteriors.co.uk,wiemann luxor,,,[],wiemann luxor
645,http://www.sjdfurniture.co.uk/products/,www.sjdfurniture.co.uk,,,,[],
646,https://thedorsetfurniturecompany.co.uk/products/arctic-white-high-gloss-150cm-shelf,thedorsetfurniturecompany.co.uk,arctic white high gloss 150cm shelf,,shelf,"['arctic white', 'high gloss', '150cm']",
647,http://thefurnitureshopblackhall.co.uk/products/,thefurnitureshopblackhall.co.uk,,,,[],
648,https://www.tobychairs.com/products/toby-table-oak,www.tobychairs.com,toby table oak,,table,['oak'],toby
649,https://www.littletulip.com/products/set-200-marble-6,www.littletulip.com,set 200 marble 6,,set,"['200', 'marble 6']",
650,https://uniquehomefurnishing.co.uk/products/hzh330,uniquehomefurnishing.co.uk,hzh330,,,[],
651,https://urbansize.co.uk/products/hallway-tidy,urbansize.co.uk,hallway tidy,,hallway tidy,[],
652,https://www.modernfurnituredeals.co.uk/products/ovo,www.modernfurnituredeals.co.uk,ovo,,,[],
653,https://www.abowed.co.uk/products/oak-four-poster-bed,www.abowed.co.uk,oak four poster bed,,four poster bed,['oak'],
654,https://www.peterboroughreclinercentre.co.uk/products/reno-chair-with-footstool,www.peterboroughreclinercentre.co.uk,reno chair with footstool,,chair,['footstool'],reno
655,https://outletbarn.co.uk/collections/corner-sofas/products/ellena-recliner-corner-group-brown-only-limited-stock,outletbarn.co.uk,ellena recliner corner group brown only limited stock,collections/corner sofas/,recliner corner group,"['brown', 'limited stock']",ellena
656,https://www.oaktreeupholstery.co.uk/products/double-headboard-b-fabric,www.oaktreeupholstery.co.uk,double headboard b fabric,,headboard,"['double', 'b fabric']",
